"T","Na","Na2","NaO","Na2O2","Na2SO4","O","O3","S","S2","S3","S4","S5","S6","S7","S8","SO","SO3","S2O","O2","SO2"
733.375,-44.01957408706126,-76.83884568468676,-64.95317030184582,-86.547369184536,-44.877339583332976,-60.3103786103255,-94.43805728547946,-87.75583902540811,-109.7779986291275,-158.3587395099718,-206.48960241176277,-258.64770609634513,-304.63082177062887,-355.19024330606703,-402.3591269270085,-67.12638322673519,-57.835639029683236,-105.17332970506669,-44.71272235111358,-44.712723265888854
734.375,-43.94970304607051,-76.71428852643922,-64.84816761854283,-86.41033869440781,-44.805292349494806,-60.219932048369365,-94.30069141240621,-87.62792243721898,-109.61768148733324,-158.13074195459353,-206.19347091944175,-258.28773411413283,-304.2083851459857,-354.6984725756378,-401.8025454375293,-67.0242562199241,-57.752167623999554,-105.0187303209132,-44.642851325554616,-44.64285225224659
735.375,-43.88002689110071,-76.59007866571815,-64.74345685598773,-86.2736906834973,-44.73345128500568,-60.12973386436589,-94.16370497698703,-87.50035481136962,-109.45780227699859,-157.9033659718172,-205.89814486452937,-257.92874024849357,-303.7870950365891,-354.20803582163757,-401.2474726203892,-66.92241037964557,-57.668928874963264,-104.86455463229704,-44.57317518619683,-44.57317612492175
736.375,-43.810544824629034,-76.46621468173731,-64.63903682119012,-86.13742358911051,-44.661815545447894,-60.03978304559106,-94.02709642921349,-87.37313472697384,-109.2983592138641,-157.67660903161538,-205.60362097148737,-257.5707205222037,-303.3669467828201,-353.71892762313865,-400.6939023469017,-66.8208445584711,-57.58592183041921,-104.71080091224691,-44.503693135518944,-44.50369408639372
737.375,-43.74125605348121,-76.34269516145923,-64.53490632765956,-86.00153585708406,-44.59038429105992,-59.95007858482095,-93.89086422752051,-87.24626077084291,-109.13935052333834,-157.4504686176632,-205.30989598250835,-257.21367097956943,-302.947935750276,-353.2311425885491,-400.141828521538,-66.71955761520306,-57.50314554341298,-104.557467443161,-44.434404380348354,-44.43440534349051
738.375,-43.67215978880215,-76.21951869954265,-64.43106419536156,-85.86602594172751,-44.5191566867052,-59.86061948029463,-93.75500683872927,-87.1197315374335,-108.98077444043302,-157.22494222724598,-205.01696665739678,-256.85758768628307,-302.53005732960116,-352.7446753554163,-399.59124508170515,-66.61854841483279,-57.420599072156115,-104.40455251674416,-44.365308131831625,-44.3653091073593
739.375,-43.60325524602665,-76.09668389829051,-64.32750925067378,-85.73089230576585,-44.44813190184037,-59.77140473567714,-93.61952273799014,-86.99354562879631,-108.82262920969826,-157.0000273711676,-204.7248297734502,-256.5024667292782,-302.11330693631777,-352.2595205902302,-399.0421459975243,-66.51781582849878,-57.338281479990854,-104.2520544339449,-44.296403605405175,-44.29640459343717
740.375,-43.53454164485031,-75.97418936759803,-64.22424032634264,-85.59613342028248,-44.37730911048371,-59.6824333600228,-93.48441040872649,-86.86770165452461,-108.66491308515796,-156.77572157365884,-204.43348212534093,-256.1483042165867,-301.6976800106584,-351.7756729882277,-398.4945252716087,-66.41735873344504,-57.256191835355175,-104.09997150489274,-44.22769002076629,-44.227691021422
741.375,-43.4660182092006,-75.85203372490133,-64.12125626144018,-85.46174776466225,-44.30668749118411,-59.59370436773886,-93.34966834257833,-86.74219823170353,-108.50762433024609,-156.55202237228744,-204.14292052499937,-255.79509627719614,-301.2831720173989,-351.29312727319933,-397.948376938846,-66.31717601297984,-57.17432921174823,-103.94830204883654,-44.15916660184406,-44.15916761524351
742.375,-43.39768416720841,-75.73021559512634,-64.01855590132132,-85.32773382653554,-44.236266226990054,-59.50521677854945,-93.21529503934727,-86.61703398485973,-108.35076121774348,-156.32892731786825,-203.85314180149794,-255.44283906090945,-300.86977844569446,-350.81187819729774,-397.4036950661815,-66.21726655643506,-57.0926926876965,-103.79704439408307,-44.09083257677113,-44.09083360303496
743.375,-43.329538751179626,-75.60873361063855,-63.916138097581666,-85.19409010172271,-44.166044505419364,-59.416969617459785,-93.0812890069412,-86.4922075459113,-108.19432202971487,-156.10643397437406,-203.56414280093597,-255.09152873820503,-300.45749480891504,-350.3319205408469,-396.860473752402,-66.11762925912552,-57.01128134671926,-103.64619687793595,-44.022687177855026,-44.022688217104495
744.375,-43.261581197567025,-75.4875864111927,-63.814001708015226,-85.06081509417854,-44.09602151842836,-59.32896191472068,-92.94764876131961,-86.36771755411826,-108.03830505744678,-155.88453991884765,-203.2759203863255,-254.74116150009797,-300.0463166444836,-349.8532491121528,-396.3187071279236,-66.01826302230876,-56.93009427729517,-103.49575784663534,-43.954729641550195,-43.95473069390718
745.375,-43.19381074694232,-75.36677264388291,-63.71214559657294,-84.92790731593769,-44.02619646238199,-59.24119270579332,-92.81437282643974,-86.24356265603342,-107.8827086013857,-155.66324274131424,-202.98847143747832,-254.39173355800278,-299.6362395137155,-349.3758587473174,-395.7783893545794,-65.91916675314533,-56.84913057282899,-103.34572565529817,-43.88695920843011,-43.88696027401709
746.375,-43.12622664396849,-75.24629096309361,-63.61056863332117,-84.79536528706022,-43.956568538023916,-59.15366103131434,-92.68145973420246,-86.11974150545343,-107.72753097107672,-155.4425400446943,-202.70179285089324,-254.04324114359676,-299.2272590016572,-348.89974431005186,-395.23951462540936,-65.82033936465905,-56.768389331618046,-103.19609866785832,-43.81937512315946,-43.81937620209952
747.375,-43.0588281373723,-75.12614003045033,-63.509269694400686,-84.6631875355774,-43.887136950446575,-59.06636593706125,-92.54890802439917,-85.99625276337062,-107.57277048510292,-155.22242944471805,-202.4158815396451,-253.69568050868486,-298.81937071692994,-348.42490069149244,-394.7020771644526,-65.72177977569791,-56.6878696568196,-103.04687525700808,-43.75197663446675,-43.75197772688358
748.375,-42.99161447991718,-75.00631851477152,-63.40824766198606,-84.53137259743887,-43.81790090906213,-58.979306473917894,-92.4167162446589,-85.87309509792478,-107.41842547102473,-155.00290856983932,-202.13073443327374,-253.34904792506515,-298.4125702915706,-347.951322810017,-394.1660712265395,-65.62348691089502,-56.60757065641801,-102.89805380413915,-43.68476299511711,-43.684764101135
749.375,-42.92458492837608,-74.88682509202002,-63.3075014242453,-84.39991901645902,-43.74885962757332,-58.89248169784062,-92.284882950396,-85.75026718435566,-107.26449426532055,-154.78397506115124,-201.84634847767495,-253.00333968439628,-298.00685338087703,-347.47900561106536,-393.6314910970886,-65.52545970063017,-56.527491443192794,-102.74963269928519,-43.61773346188529,-43.61773458162912
750.375,-42.85773874350467,-74.76765844525545,-63.20702987529964,-84.26882534426463,-43.68001232394418,-58.80589066982425,-92.15340670475769,-85.62776770495566,-107.1109752133271,-154.5656265723021,-201.56272063499114,-252.65855209806452,-297.6022156632535,-347.0079440669574,-393.0983310919016,-65.42769708099138,-56.44763113468594,-102.60161034106376,-43.55088729552869,-43.550888429123944
751.375,-42.79107519001482,-74.64881726458694,-63.10683191518402,-84.13809014024238,-43.61135822037155,-58.7195324558686,-92.02228607857293,-85.50559534902307,-106.95786666918053,-154.34786076941182,-201.27984788350378,-252.31468149705367,-297.1986528400559,-346.53813317671563,-392.5665855569622,-65.33019799373693,-56.36798885317044,-102.45398513661948,-43.48422376076095,-43.484224908333694
752.375,-42.724593536548156,-74.53030024712575,-63.00690644980743,-84.00771197148737,-43.54289654325649,-58.633406126945175,-91.8915196503009,-85.38374881281541,-106.80516699575824,-154.1306753309892,-200.99772721752626,-251.97172423181402,-296.79616063544097,-346.0695679658879,-392.03624886823616,-65.23296138625776,-56.288563725618516,-102.30675550156725,-43.4177421262255,-43.41774328790239
753.375,-42.658293055650006,-74.41210609693917,-62.90725239091417,-83.87768941275166,-43.47462652317641,-58.54751075896429,-91.7611060059804,-85.26222679950352,-106.6528745646208,-153.91406794784993,-200.7163556472978,-251.6296766721345,-296.3947347962146,-345.60224348637155,-391.50731543147253,-65.13598621153997,-56.20935488367051,-102.15991985993624,-43.35144166446943,-43.35144284037769
754.375,-42.592173023743285,-74.29423352500396,-62.80786865604475,-83.74802104639325,-43.40654739485642,-58.461845432742095,-91.63104373917932,-85.14102801912554,-106.50098775595436,-153.69803632303493,-200.43573019887756,-251.2885352070135,-295.9943710916818,-345.1361548162387,-390.9797796820063,-65.03927142812778,-56.130361463603464,-102.01347664411375,-43.285321651917464,-43.28532284218491
755.375,-42.526232721102815,-74.17668124916011,-62.70875416849749,-83.61870546232524,-43.33865839714199,-58.376409233968275,-91.50133145094468,-85.0201511885418,-106.34950495851399,-153.48257817173013,-200.1558479140412,-250.94829624453362,-295.59506531349916,-344.671297059565,-390.4536360845645,-64.94281600008675,-56.05158260630056,-101.86742429479047,-43.219381368846264,-43.21938257360129
756.375,-42.460471431829816,-74.05944799406606,-62.609907857290466,-83.4897412579663,-43.270958772971326,-58.29120125317368,-91.37196774975308,-84.89959503138955,-106.19842456956657,-153.26769122118543,-199.87670585017597,-250.6089562117337,-295.19681327552587,-344.2076653462559,-389.9288791330698,-64.84661889696717,-55.973017457220294,-101.72176126090497,-43.153620099358854,-43.15362131873041
757.375,-42.39488844382652,-73.94253249115306,-62.511328657123585,-83.36112703819042,-43.203447769347925,-58.20622058569848,-91.24295125146153,-84.77935827803844,-106.04774499483528,-153.0533732106359,-199.59830108017889,-250.27051155448567,-294.7996108136786,-343.7452548318781,-389.40550335045094,-64.75067909376797,-55.89466516636628,-101.57648599958985,-43.0880371313593,-43.088038365476905
758.375,-42.329483048771095,-73.82593347858051,-62.41301550834095,-83.23286141527757,-43.136124637313515,-58.121466331660315,-91.11428057925865,-84.65943966554613,-105.89746464844343,-152.83962189122275,-199.32063069235386,-249.9329587373696,-294.4034537857862,-343.2840606974898,-388.88350328844984,-64.65499557090072,-55.816524888257135,-101.43159697611728,-43.022631756527616,-43.02263300552135
759.375,-42.264254542092516,-73.70964970119115,-62.314967356893646,-83.10494300886495,-43.068988631920895,-58.03693759592285,-90.98595436361609,-84.5398379376143,-105.74758195285946,-152.62643502591453,-199.04369179031096,-249.59629424355097,-294.00833807144494,-342.82407814947385,-388.3628735274336,-64.55956731415401,-55.73859578189645,-101.28709266384564,-42.957403270294655,-42.95740453429516
760.375,-42.1992022229461,-73.59367991046761,-62.21718315430279,-82.9773704458982,-43.002039012207646,-57.95263348806461,-90.8579712422406,-84.42055184454506,-105.59809533884206,-152.41381038943044,-198.76748149286578,-249.2605145746589,-293.6142595718769,-342.365302419371,-387.8436086762057,-64.46439331465797,-55.660877010743235,-101.14297154416634,-42.892350971817535,-42.892352250956
761.375,-42.134325394188686,-73.47802286448815,-62.11966185762289,-82.85014236058335,-42.935275041169525,-57.86855312234798,-90.73032986002654,-84.30158014319763,-105.44900324538577,-152.20174576816234,-198.49199693393973,-248.92561625066483,-293.2212142097871,-341.90772876371483,-387.3257033718203,-64.36947256884937,-55.58336774268261,-100.99923210645106,-42.827474163955046,-42.82747545836321
762.375,-42.06962336235443,-73.36267732788336,-62.02240242940523,-82.72325739433873,-42.86869598573362,-57.784695617688385,-90.60302886900826,-84.18292159694543,-105.3003041196672,-151.99023896009896,-198.21723526246143,-248.5915958097629,-292.8291979292236,-341.45135246386945,-386.80915227939755,-64.27480407843669,-55.50606714999647,-100.85587284799945,-42.762772153243176,-42.76277346305332
763.375,-42.005095437630615,-73.24764207179314,-61.925403837662046,-82.59671419574781,-42.80230111673323,-57.7010600976239,-90.4760669283135,-84.06457497563349,-105.15199641699135,-151.77928777474966,-197.94319364226814,-248.25844980825013,-292.438206695438,-340.9961688258659,-386.2939500919395,-64.1803868503656,-55.4289744093347,-100.71289227398711,-42.69824424987115,-42.6982455752161
764.375,-41.94074093383365,-73.13291587382417,-61.82866505583061,-82.47051142051214,-42.73608970888132,-57.61764569028493,-90.34944270411663,-83.9465390555361,-105.00407860073844,-151.56889003306947,-197.66986925200877,-247.92617482040845,-292.04823649474645,-340.54217318024155,-385.78009153014835,-64.08621989678464,-55.35208870168624,-100.57028889741417,-42.63388976765726,-42.63389110867036
765.375,-41.87655916838534,-73.01849751800702,-61.732185062737585,-82.34464773140435,-42.670061040745146,-57.534451528364286,-90.22315486959268,-83.82881261931493,-104.85654914231148,-151.35904356738428,-197.3972592850474,-247.594767438388,-291.65928333439274,-340.08936088188017,-385.2675713422466,-63.992302235011394,-55.27540921235091,-100.42806123905437,-42.56970802402524,-42.56970938084038
766.375,-41.812549462289184,-72.90438579475466,-61.63596284256387,-82.21912179822206,-42.60421439472061,-57.45147674908722,-90.09720210487131,-83.71139445597743,-104.70940652108378,-151.1497462213169,-197.12536094936704,-247.26422427209002,-291.2713432424123,-339.637727309854,-384.75638430379655,-63.89863288749854,-55.198935130910826,-100.28620782740391,-42.50569833998051,-42.5056997127321
767.375,-41.74871114010705,-72.79057950082026,-61.53999738480957,-82.09393229774182,-42.53854905700719,-57.368720494182035,-89.97158309699148,-83.59428336083539,-104.5626492243471,-150.9409958497133,-196.8541714674749,-246.93454194905172,-290.8844122674964,-339.18726786726563,-384.24652521752387,-63.80521088180051,-55.122665651202496,-100.14472719863157,-42.44186004008688,-42.44186142890984
768.375,-41.68504352993592,-72.67707743925608,-61.44428768425936,-81.96907791367344,-42.473064317582704,-57.28618190985077,-89.84629653985641,-83.47747813546425,-104.41627574726029,-150.73279031856998,-196.583688076308,-246.6057171143316,-290.49848647885835,-338.73797798109274,-383.7379889131404,-63.712035250540254,-55.046599971289126,-100.00361789652854,-42.37819245244328,-42.37819385747305
769.375,-41.62154596338476,-72.5638784193722,-61.34883274094787,-81.84455733661497,-42.407759470178675,-57.20386014673995,-89.72134113418866,-83.36097758766218,-104.27028459279816,-150.5251275049615,-196.3139080271395,-246.27774643039615,-290.1135619661005,-338.28985310203234,-383.23077024716935,-63.619105031376264,-54.97073729343269,-99.862878472459,-42.31469490866067,-42.31469633003319
770.375,-41.558217775551825,-72.45098125669602,-61.25363156012577,-81.7203692640073,-42.34263381225542,-57.12175435991194,-89.59671558748592,-83.2447805314099,-104.12467427170084,-150.3180052969688,-196.0448285854858,-245.95062657700655,-289.729634839082,-337.84288870434824,-382.724864102772,-63.52641926696994,-54.895076824066905,-99.722507485311,-42.25136674383924,-42.25136818169097
771.375,-41.49505830500179,-72.33838477293156,-61.15868315222562,-81.59651240009033,-42.27768664497791,-57.0398637088161,-89.47241861397686,-83.12888578683064,-103.9794433024235,-150.11142159360767,-195.77644703101458,-245.62435425110718,-289.3467012277878,-337.39708028571783,-382.2202653895751,-63.43397700495309,-54.81961777376978,-99.5825035014476,-42.18820729654568,-42.18820875101355
772.375,-41.43206689374337,-72.22608779591945,-61.06398653282841,-81.47298545585818,-42.21291727319107,-56.95818735726054,-89.34844893457742,-83.01329218015033,-103.83459021108644,-149.9053743047585,-195.50876065745328,-245.29892616671427,-288.96475728219855,-336.95242336708066,-381.71696904349983,-63.3417772978958,-54.74435935723679,-99.44286509465864,-42.12521590879067,-42.125217380012124
